id,mean_emergence_mgdmm2y,sd_emergence,mean_emergence_kgdmm2y,sd_emergence_kg,obs_id,log_mean_emergence_mgdmm2y,log_mean_emergence_mgdmm2y_s,empirical_emergence,acsp,aisp,aisp_sd,mass_type,mass_units,eph_sp,ple_sp,tri_sp,chi_sp,other_sp,emerg,site_id,index,lon,lat,notes,stream_width_m,basin_size_km2,figure_table,ele_mean,r_mean,k_mean,bd_mean,cf_mean,ph05_mean,ph15_mean,lit_majority,min_mean,hybas_id,crop,forest_c,forest_o,nodata,shrub_grass,urban,water,tmp_dc_smx,pre_mm_syr,slp_dg_uav,ero_kh_uav,run_mm_syr,ppd_pk_uav,tmp_dc_syr,ele_mt_sav,dis_m3_pyr,for_pc_sse,crp_pc_sse,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,author,year,author_year,tmp_dc_syr10,pre_cm_syr1000,stream_temp,HYBAS_ID,aisp_mean,log_aisp_mean_s,log_aisp_sd,log_aisp_sd_s,aisp_sd_01,sd_estimate,emerge_1,sd_emergence_1,mean_emergence,acsp_1,stream_temp20,precip_s,log10_precip_s,ele_mt_sav_s,logdis_m3_pyr_s,for_pc_sse_s,crp_pc_sse_s,hft_ix_s93_s,hft_ix_u93_s,hft_ix_s09_s,hft_ix_u09_s,stream_temp_s
11,683.8776153068034,407.41432757627473,6.838776153068034e-4,4.0741432757627474e-4,11,2.8349783886316473,-0.45235959145037763,no,3483,3197.123370691471,148.37669439341047,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Baekken_EtAl_1976_Ekso_Station1,NA,6.235,60.829,Downstream of weir basin. Other sites in paper are included with the Fjellheim et al. data.,28,NA,Table 2,931.2571332,2081.530061,0.027074519,1.302131283,9.078125,51.91160221,52.3480663,4,NA,2120224160,0,0.94,2.08,0,96.64,0,0.33,97,2566,170,10269,2210,7.967000008,23,856,9.862999916,21,0,52,52,50,50,Fjellheim et al. (1976),1976,Fjellheim et al. (1976),2.3,2.566,3.978553552763506,2120224160,3197.123370691471,-0.5804244749936642,2.171365691433628,-1.835270670458366,0.002813878807480408,from posterior of brm_prop_insects_beta model,0.21867739145630338,0.013325589392149296,3127.3357101639717,0.014959840794880237,0.1989276776381753,2.2103866184328735,1.62363946180335,0.1531887159795161,0.25685118152396524,-0.7585862135097214,-0.7174559407462267,-0.6343327205362553,-0.5883736855898173,-0.6503225922785238,-0.6106492876002895,-1.128433800506292
12,427.12263849945197,255.66047038383164,4.27122638499452e-4,2.5566047038383166e-4,12,2.630552590660803,-0.7745125489705463,no,2176,1998.5361480840381,93.0746642060699,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Baekken_EtAl_1976_Ekso_Station4,NA,6.242,60.827,Within weir basin. Other sites in paper are included with the Fjellheim et al. data.,28,NA,Table 2,948.2506831,2075.326925,0.027183061,1.309692731,8.856770833,51.91847826,52.33695652,4,NA,2120224160,0,0.89,1.96,0,96.89,0,0.26,97,2566,170,10269,2210,7.967000008,23,856,9.862999916,21,0,52,52,50,50,Fjellheim et al. (1976),1976,Fjellheim et al. (1976),2.3,2.566,3.978553552763506,2120224160,1998.5361480840381,-0.9487850917524213,1.96883147804956,-2.164317974159444,0.0017651075608168193,from posterior of brm_prop_insects_beta model,0.13657716282626312,0.008362068345524425,3127.3357101639717,0.009346142282417282,0.1989276776381753,2.2103866184328735,1.62363946180335,0.1531887159795161,0.25685118152396524,-0.7585862135097214,-0.7174559407462267,-0.6343327205362553,-0.5883736855898173,-0.6503225922785238,-0.6106492876002895,-1.128433800506292
13,2734.0760680797357,1626.2439904772998,0.0027340760680797356,0.0016262439904772997,13,3.436810593438719,0.4960629003974178,no,15660,12766,1.203509831436968,DM,mg_m2_y,54,44,1180,9072,NA,NA,Benke_EtAl_1984_SatillaRiver_Lower,1,-81.86,31.130000000000003,"Applied habitat proportions from the text for snag:sand:mud habitat from pp50. Data are also available for Odonata, Coleoptera, and Oligochaeta. Width data probably an underestimate; likely excludes backwater """"mud"""" habitat. Says basin size """"more than double[s]"""" from upper to lower site.",70,NA,"Tables 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15",19.6875,6308.947588,0.011888112,1.426666975,18,48.7047619,49.26666667,5,NA,7120740920,0,83,7.56,0,9.42,0.01,0,274,1306,6,169,339,6.03399992,196,12,1.488999963,100,2,56,56,62,62,Benke et al. (1984),1984,Benke et al. (1984),19.6,1.306,20.622299827373915,7120740920,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.874250902835239,0.05319071569591214,3127.3357101639717,0.06726129969791114,1.0311149913686957,0.27568198163002683,0.5204813473738003,-0.9501842375445968,-0.8022107616711582,1.2498507063865516,-0.6253809089604975,-0.5900003910880981,-0.5389312043491005,-0.5136341741315378,-0.4564710493033204,1.7863643652863315
14,6066.780018139,3608.5594149755234,0.006066780018139,0.0036085594149755235,14,3.782958247681741,1.0415541821238201,no,30489,28327,1.511715641831026,DM,mg_m2_y,36,60,738,22144,NA,NA,Benke_EtAl_1984_SatillaRiver_Upper,2,-82.36,31.279999999999998,"Applied habitat proportions from the text for snag:sand:mud habitat from pp50. Data are also available for Odonata, Coleoptera, and Oligochaeta. Width data probably an underestimate; likely excludes backwater """"mud"""" habitat. Says basin size """"more than double[s]"""" from upper to lower site.",50,NA,"Tables 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15",40.91706731,6101.369901,0.010492838,1.426666975,18,50.24761905,50.38095238,5,NA,7120737060,8.2,43.8,31.94,0,11.96,4.08,0.03,274,1265,5,1497,384,17.28800011,192,38,14.46000004,44,47,152,82,165,81,Benke et al. (1984),1984,Benke et al. (1984),19.2,1.265,20.26850113356835,7120737060,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,1.9399196569852453,0.11802771234680197,3127.3357101639717,0.1309533695076381,1.0134250566784175,0.21272730694041037,0.4683812356312436,-0.9161940754692094,0.47346687358409634,-0.17385141404624957,1.44630730621841,0.4739755156676737,-0.2175550762844412,0.659608081630093,-0.2123555053331192,1.7244040489759684
15,12087.703684536698,7189.844333365009,0.012087703684536698,0.007189844333365008,15,4.082343805256522,1.5133534548618726,no,67360,56440,2.3011108071396835,DM,mg_m2_y,7430,1270,14200,24770,8760,NA,Benke_Wallace_2015_OgeecheeRiver_1982,3,-81.41666700000002,32.15,Per m-2 of river bed for snags plus sediments.,NA,NA,Figure 4,19.71875,5690.193235,0.015041034,1.426666975,18,48.57281553,48.91262136,5,NA,7121150160,0.09,64.82,17.58,0,15.71,1.39,0.41,275,1237,7,373,335,49.65000153,189,23,1.77699995,97,3,123,123,143,143,Benke and Wallace (2015),2015,Benke and Wallace (2015),18.9,1.237,19.994868367751202,7121150160,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,3.8651762409936214,0.23516333838788836,3127.3357101639717,0.2893180809483585,0.9997434183875601,0.16973387056701378,0.43182100617767205,-0.9358037843588559,-0.7046788649227523,1.1735809499347944,-0.5793433930676328,0.1525661271685343,0.2892303564329062,0.4090126483606184,0.5842320592012215,1.6764830899115253
16,3860.525199832788,2764.6670870118933,0.0038605251998327884,0.0027646670870118935,16,3.586646391685585,0.7321879199730175,no,25798.73,18352.753578037355,6586.045436043133,DM,mg_m2_y,1971.51,522.21,841.82,NA,NA,NA,Beracko_Revajova_2019,NA,19.583028,49.00533300000001,"Karst spring ""Vyvieranie"".",2.5,NA,Table 2,1051.725926,738.0904147,0.029539661,1.349576433,19.01145808,53.98507463,54.07462687,12,0.044976536,2120452680,10.01,72.93,9.47,0,5.94,1.65,0,144,1033,151,1102,483,57.15200043,50,917,22.5170002,61,23,157,121,154,116,Beracko and Revajova (2019),2019,Beracko and Revajova (2019),5,1.033,5.603039235442221,2120452680,18352.753578037355,0.7896704197479535,3.818624722512352,0.8409494783115296,0.12490056981892078,from posterior of brm_prop_insects_beta model,1.2344454058085033,0.09042592740092766,3127.3357101639717,0.11080818073789853,0.28015196177211105,-0.14350402301059,0.1374482381231021,0.23293486546407877,0.7245710672410968,0.25834387251370794,0.34140692478965934,0.5293909274778702,0.26450911581254777,0.5343103649953557,0.23733102303304088,-0.8439396842116037
17,23.56214412643019,14.028857411227616,2.356214412643019e-5,1.4028857411227616e-5,17,1.3722148081824503,-2.7575168576664,no,7310,110,1.0015081549725184,DM,mg_m2_y,0,0,0,11,99,NA,Bright_1982_Outcrop,NA,134.56414600000002,7.375551,Averaged ranges of production estimates.,12,3.5,Table 3,36.96942935,7041.817041,0.019170897,NA,NA,50.33898305,50.71186441,NA,NA,5120054940,0,56.07,2.9,0.64,1.58,1.69,37.12,277,3526,35,15,1209,35.89899826,273,52,16.35400009,63,9,97,91,90,88,Bright (1982),1982,Bright (1982),27.3,3.526,25.048939836650064,5120054940,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.007534254813083302,4.5885179005647746e-4,3127.3357101639717,0.03139719672999556,1.2524469918325032,3.684447294092186,2.1427568405075497,-0.8978916805055392,0.5432216890620885,0.30919037681487943,-0.3031182977104452,-0.13559401424448725,-0.10630949349282835,-0.1946945317885702,-0.12241819965988718,2.5615962131393104
18,4.8285523984830485,2.8901954063654602,4.828552398483049e-6,2.8901954063654603e-6,18,0.6838169486435571,-3.8423574629242427,no,620,22.5,1.0003030189294988,DM,mg_m2_y,7,0,0,11.5,4,NA,Bright_1982_Riffle,NA,134.56414600000002,7.375551,Averaged ranges of production estimates.,NA,3.5,Table 3,36.96942935,7041.817041,0.019170897,NA,NA,50.33898305,50.71186441,NA,NA,5120054940,0,56.07,2.9,0.64,1.58,1.69,37.12,277,3526,35,15,1209,35.89899826,273,52,16.35400009,63,9,97,91,90,88,Bright (1982),1982,Bright (1982),27.3,3.526,25.048939836650064,5120054940,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.0015439827527278416,9.453167117960971e-5,3127.3357101639717,0.00266296333414463,1.2524469918325032,3.684447294092186,2.1427568405075497,-0.8978916805055392,0.5432216890620885,0.30919037681487943,-0.3031182977104452,-0.13559401424448725,-0.10630949349282835,-0.1946945317885702,-0.12241819965988718,2.5615962131393104
19,396.84870527691163,236.0409890627076,3.968487052769116e-4,2.360409890627076e-4,19,2.598624967753636,-0.8248270310380179,no,1853,1853,1.0266389343504905,DM,mg_m2_y,1057,442,98,NA,257,NA,Buffagni_2001,NA,9.453521,45.952369,Alpine river Italy. Used riffle values only as the majority of the habitat.,4,NA,Table 1,1075.667308,2186.390155,0.026487818,1.393298467,14.04861111,59.432,59.728,12,NA,2121178740,2.28,64.04,20.04,0,8.87,4.77,0,196,1136,248,6987,839,140.5480042,99,693,159.6260071,80,2,310,146,308,161,Buffagni (2001),2001,Buffagni (2001),9.9,1.136,10.012001376739795,2121178740,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.1268967396071796,0.007720360053801927,3127.3357101639717,0.007958824287370967,0.5006000688369897,0.01465040364869033,0.29269569650858024,-0.059903453954643124,1.8370456383972062,0.7413856633748369,-0.6253809089604975,2.225102528869882,0.5735246235670278,2.2884783978816774,0.8154994166466752,-0.07180373894623396
20,3955,2644.0321516964186,0.003955,0,20,3.597146487833695,0.7487349363571351,yes,NA,NA,NA,DM,mg_m2_y,NA,NA,NA,NA,NA,3955,Bottger_1975_Kalengo,NA,28.811979000000004,-2.2381270000000004,Small stream in Democratic Republic of the Congo.,NA,NA,Text,1768.991573,6127.202283,0.017348064,1.075423717,81.75463104,52.40659341,52.50549451,2,NA,1121193900,30.51,14.32,41.48,0,11.3,1.95,0.44,176,1592,72,8588,531,160.5039978,172,1708,5.093999863,25,11,79,96,70,79,Bottger (1975),1975,Bottger (1975),17.2,1.592,18.318133474882107,1121193900,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,1.2646547625654914,0.08648023500487036,3127.3357101639717,NA,0.9159066737441053,0.7148292245868635,0.8439287190260369,1.2670201809114405,-0.11613230998977105,-0.6568932049073786,-0.21104326592471598,-0.3350894967611945,-0.04450639194193234,-0.42250856203354703,-0.23805187838261405,1.3828386357353135
21,8.349778085458546,4.978983675730171,8.349778085458546e-6,4.978983675730171e-6,21,0.9216749332630624,-3.4675189935355157,no,39,39,1.0005261982686706,DM,mg_m2_y,0,11,5,14,9,NA,Carlisle_Clements_2003_HighZinc_Snake,4,-105.86,39.57,High zinc stream.,NA,NA,Table 2,3523.263158,749.3588995,0.020502175,1.311666965,18.5,52.37068966,52.68965517,4,NA,7120550370,0,28.98,9.13,0,61.88,0,0,107,654,172,4257,154,18.80599976,-9,3347,1.376999974,96,0,110,110,123,123,Carlisle and Clements (2003),2003,Carlisle and Clements (2003),-0.9,0.654,2.6870401360243283,7120550370,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.002669933406356541,1.6285115068903177e-4,3127.3357101639717,1.6750898392200092e-4,0.13435200680121642,-0.7254508939219225,-0.6091993117152826,3.409707705586821,-0.8451701934099042,1.1481576977842087,-0.7174559407462267,0.008486056462023517,0.12854229240057652,0.18119861811564159,0.32726832870627287,-1.3546149063761024
22,367.52147281017466,218.62761351331943,3.6752147281017463e-4,2.1862761351331943e-4,22,2.5652827182516096,-0.877370811686413,no,1716,1716,1.0245455178525282,DM,mg_m2_y,1127,228,303,2,56,NA,Carlisle_Clements_2003_IntermediateZinc_Mosquito,5,-106.07,39.27,Intermediate zinc stream.,NA,NA,Table 2,3304.920109,590.1483293,0.022426726,1.311669963,18.49910709,57.87068966,58.59482759,5,1.127713247,7121081370,0,55.12,13.36,0,31.27,0.22,0.02,113,550,119,4607,83,8.593000412,-4,3282,0.660000026,68,3,36,31,51,44,Carlisle and Clements (2003),2003,Carlisle and Clements (2003),-0.4,0.55,2.8508402486968105,7121081370,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.11751903437028346,0.007150808428352534,3127.3357101639717,0.00737039529256804,0.14254201243484052,-0.8851408004516813,-0.8920847210794076,3.3247323003983524,-1.2420607355948932,0.4363066375678081,-0.5793433930676328,-0.811662038328884,-0.8479467121035806,-0.6389318907662751,-0.6877384067487741,-1.3259288004900311
23,489.1624459249324,290.9597183438163,4.891624459249324e-4,2.909597183438163e-4,23,2.68945310790305,-0.6816917014189875,no,2284,2284,1.032988640518512,DM,mg_m2_y,1293,383,321,257,30,NA,Carlisle_Clements_2003_LowZinc_Buckskin,6,-106.07,39.28,Low zinc stream.,NA,NA,Table 2,3332.172953,602.472983,0.022098724,1.311669963,18.49910709,58.12931034,58.81034483,5,1.123912668,7121081370,0,52.53,12.7,0,34.52,0.22,0.02,113,550,119,4607,83,8.593000412,-4,3282,0.660000026,68,3,36,31,51,44,Carlisle and Clements (2003),2003,Carlisle and Clements (2003),-0.4,0.55,2.8508402486968105,7121081370,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.15641507380711767,0.009516625886406086,3127.3357101639717,0.009810013314816669,0.14254201243484052,-0.8851408004516813,-0.8920847210794076,3.3247323003983524,-1.2420607355948932,0.4363066375678081,-0.5793433930676328,-0.811662038328884,-0.8479467121035806,-0.6389318907662751,-0.6877384067487741,-1.3259288004900311
