"","BAS_ID","BAS_Class","BA_km2","mnRSSA_pc","sdRSSA_pc"
"4893",6000034960,"C",377.985,1.12535219990862,0.245197277434421
"4894",6000034970,"C",65.1971,0.97726605685118,0.2555882802214
"4895",6000034980,"C",326.302,0.93055671713629,0.204532914453135
"4896",6000034990,"C",121.827,0.81416373537048,0.198829019635676
"4897",6000035000,"C",445.995,0.80823785551869,0.170333757742047
"4898",6000035010,"C",205.932,0.72409242871964,0.166589208645677
"4899",6000035020,"C",230.89,0.69489230533702,0.157700049256948
"4900",6000035050,"C",480.424,0.58630092896016,0.121684209752548
"4901",6000035060,"C",46.5406,0.47481167824035,0.127301641507973
"4902",6000035070,"C",135.434,0.54594292111319,0.131174103554216
"4903",6000035080,"C",267.932,0.51136130102637,0.113825709989105
"4904",6000035090,"C",186.081,0.56656040908379,0.13147175697899
"4905",6000035100,"C",15.9613,0.38869464747886,0.115237425295472
"4906",6000035110,"C",750.852,0.83584876284343,0.165190140390251
"4907",6000035240,"C",436.943,1.34037867144609,0.290045557340569
"4908",6000035260,"C",339.077,1.04636328973159,0.230075354842024
"4909",6000035270,"C",400.285,1.1287472183339,0.244335520562457
"4910",6000035420,"C",117.947,1.38186929726651,0.345138448737517
"4911",6000035430,"C",645.968,1.49938993249471,0.31233316196588
"4912",6000035460,"C",332.79,0.50046769107413,0.108601315846817
"4913",6000035470,"C",549.193,0.53665056115198,0.109486860596777
"4914",6000035500,"C",189.807,0.5237202870372,0.121248925408947
"4915",6000035510,"C",155.139,0.51375842427988,0.121633346141019
"4916",6000035520,"C",260.387,0.55250607418222,0.123390958636495
"4917",6000035530,"C",431.203,0.56933031869692,0.119731187168399
"4918",6000035570,"C",148.54,0.54212339130003,0.128956029491902
"4919",6000035580,"C",38.6272,0.48883613068818,0.133415703295887
"4920",6000035590,"C",151.248,0.52729572576416,0.125181220624419
"4921",6000035600,"C",131.826,0.52024473036855,0.125364235736883
"4922",6000035610,"C",313.269,0.5391158939491,0.117815328548226
"4923",6000035620,"C",199.204,0.50044869593899,0.115247505323409
"4924",6000035630,"C",311.992,0.48943573627658,0.10703689532998
"4925",6000035640,"C",493.993,0.53520219408666,0.110655800266493
"4926",6000035700,"C",453.177,0.47966746786365,0.10028533592288
"4927",6000035710,"C",245.587,0.47366957374454,0.106546423292611
"4928",6000035720,"C",212.077,0.40975762450952,0.093889268626739
"4929",6000035730,"C",320.514,0.40225590329386,0.087909233129228
"4930",6000035750,"C",500.802,0.41778717532342,0.086430886612583
"4931",6000035760,"C",465.885,0.41786998532859,0.087226134351942
"4932",6000035770,"C",575.091,0.46119668090947,0.093623532558596
"4933",6000035780,"C",31.0718,0.35920171676909,0.100382411458158
"4934",6000035790,"C",128.391,0.39919091787107,0.096691556166594
"4935",6000035800,"C",84.0141,0.37237738902192,0.094396668726017
"4936",6000035810,"C",103.447,0.37014179745006,0.09184678867299
"4937",6000035840,"C",129.71,0.42006488701781,0.10156005032839
"4938",6000035850,"C",358.832,0.42089176686271,0.090680365183908
"4939",6000035870,"C",159.713,0.40091983700951,0.094838382385869
"4940",6000035880,"C",345.426,0.45430887787978,0.098221802580549
"4941",6000035900,"C",149.004,0.43206181154006,0.102871015361576
"4942",6000035910,"C",286.349,0.46318895650791,0.102367942828266
"4943",6000035920,"C",284.381,0.44033658151701,0.09745096115979
"4944",6000035930,"C",194.849,0.41313568140841,0.09555597133979
"4945",6000035950,"C",206.561,0.41406522395306,0.095142483609999
"4946",6000036080,"C",79.0074,0.48100780380141,0.122335392123332
"4947",6000036090,"C",483.715,0.49409088828352,0.102447299988015
"4948",6000036100,"C",4.38644,0.33409758312151,0.110515032559684
"4949",6000036110,"C",253.084,0.56916634947048,0.127543513832772
"4950",6000036120,"C",253.403,0.63715444105949,0.142886136240722
"4951",6000036130,"C",273.495,0.70716927890804,0.157441608671222
"4952",6000036140,"C",82.1896,0.77730059923419,0.197548745988235
"4953",6000036150,"C",153.438,0.79174368360193,0.188515901677457
"4954",6000036160,"C",491.309,0.72593373054483,0.150739895135473
"4955",6000036170,"C",469.694,0.49618769282243,0.103256640992841
"4956",6000036180,"C",143.746,0.46541752114521,0.111163937089368
"4957",6000036190,"C",161.877,1.11623123900493,0.267185840046742
"4958",6000036200,"C",159.639,1.01744862616039,0.243024457693131
"4959",6000036210,"C",317.078,1.05855038365262,0.23468473159493
"4960",6000036220,"C",239.286,1.11945808959932,0.25684594768858
"4961",6000036240,"C",499.829,1.26795087798296,0.269156540039056
"4962",6000036250,"C",349.558,1.19057685680804,0.26252894418275
"4963",6000036260,"C",220.318,1.21016385934641,0.281219091804323
"4964",6000036270,"C",162.082,1.26423465497164,0.304253438826513
"4965",6000036280,"C",433.623,1.45289058847522,0.316324784738677
"4966",6000036300,"C",458.287,1.62589378314977,0.354578718841977
"4967",6000036310,"C",228.123,1.57796312748647,0.370734297536661
"4968",6000036330,"C",483.785,1.70945339743996,0.371936385443446
"4969",6000036340,"C",334.218,1.30089817563413,0.28974194031523
"4970",6000036350,"C",166.813,0.98388471843563,0.233617932228964
"4971",6000036360,"C",409.406,0.94622403340964,0.202621409406927
"4972",6000036370,"C",206.024,1.02768327332164,0.238853987090483
"4973",6000036380,"C",418.96,1.3249145122294,0.287887079130042
"4974",6000036390,"C",353.01,1.49454266577607,0.333672537863044
"4975",6000036400,"C",159.942,1.53672332260546,0.374125252908025
"4976",6000036430,"C",377.079,1.96865073696473,0.445193642022177
"4977",6000036440,"C",428.95,2.53884315406863,0.578860219936775
"4978",6000036450,"C",253.143,1.3609363210698,0.313419975456925
"4979",6000036460,"C",339.178,1.55239232734322,0.349008716960695
"4980",6000036470,"C",100.688,1.56504844088723,0.399610393114556
"4981",6000036480,"C",360.325,1.63981698084935,0.367588983768092
"4982",6000036490,"C",134.517,1.59598686080904,0.396318335956555
"4983",6000036500,"C",189.724,1.62532891873957,0.390042124882983
"4984",6000036510,"C",162.77,1.78793562537035,0.438451135326981
"4985",6000036520,"C",118.488,1.82529457062154,0.462609446460559
"4986",6000036530,"C",117.838,1.66581721781231,0.420186626412907
"4987",6000036540,"C",494.267,1.83676656277602,0.400957583463954
"4988",6000036550,"C",481.538,2.18942441102776,0.486534531059481
"4989",6000036560,"C",361.238,2.42515668480111,0.560607358989224
"4990",6000036590,"C",471.974,2.34717521923057,0.525993616293917
"4991",6000036600,"C",464.49,1.96432966323836,0.434164784631267
"4992",6000036610,"C",494.833,1.81770850075091,0.396410726237166
"4993",6000036620,"C",499.472,1.62052936900444,0.349880237449013
"4994",6000036630,"C",473.667,1.46011581304963,0.314793944606255
"4995",6000036660,"C",255.124,1.28901451045925,0.295719259285971
"4996",6000036670,"C",403.019,1.15935658978773,0.251114282236044
"4997",6000036680,"C",119.354,1.38641803117426,0.34591373466938
"4998",6000036690,"C",61.1596,0.92645345922236,0.24347520155638
"4999",6000036700,"C",138.657,0.95619790836028,0.231359942852744
"5000",6000036710,"C",372.918,1.05137730848307,0.22868306572587
"5001",6000036720,"C",293.073,1.20396394959735,0.271005150827159
"5002",6000036730,"C",143.446,1.04003469417997,0.251468682121074
"5003",6000036740,"C",202.939,0.81735498317371,0.188867994281581
"5004",6000036750,"C",2.36909,0.50687621375613,0.175321213231783
"5005",6000036760,"C",3557.5,0.55497178937479,0.08658845361414
"5006",6000036770,"C",116.651,0.70896657331939,0.173472817532952
"5007",6000036780,"C",225.047,0.65880583902903,0.149826625549775
"5008",6000036790,"C",131.019,0.71601471178502,0.173071381132845
"5009",6000036800,"C",232.173,0.77873334803382,0.177026359567056
"5010",6000036810,"C",253.077,0.87063059404105,0.196592056715818
"5011",6000036820,"C",605.521,0.81517602896631,0.165447672643973
"5012",6000036840,"C",105.754,0.6138864210035,0.151519501354079
"5013",6000036850,"C",382.691,0.54098060388181,0.115421554605745
"5014",6000036860,"C",235.918,0.41095867344272,0.093028167834921
"5015",6000036870,"C",224.147,0.34890438009097,0.079723501364479
"5016",6000036880,"C",11.1154,0.2603697568079,0.080218053239347
"5017",6000036890,"C",198.142,0.30024895586497,0.069876727346062
"5018",6000036900,"C",2.47792,0.23235348661915,0.080841159221797
"5019",6000036910,"C",169.766,0.28198406725777,0.066891926010101
"5020",6000036920,"C",462.207,0.34982928056826,0.073419779909621
"5021",6000036930,"C",373.048,0.46149220535939,0.098840399000874
"5022",6000036940,"C",181.798,0.36249571792412,0.084706560961342
"5023",6000036950,"C",93.5519,0.27149909163929,0.068642485404459
"5024",6000036960,"C",56.4103,0.22542021894868,0.060314903131641
"5025",6000036970,"C",285.111,0.31273052925948,0.069762298013581
"5026",6000036980,"C",63.3512,0.23575819037804,0.062273145314793
"5027",6000036990,"C",214.453,0.32439063721012,0.074646532181674
"5028",6000037000,"C",410.357,0.19502428607623,0.042751678356718
"5029",6000037010,"C",188.722,0.25193820228196,0.059354427204067
"5030",6000037020,"C",14.7147,0.16997938508849,0.051855004537284
"5031",6000037030,"C",612.14,0.3410786203406,0.0691870711072
"5032",6000037040,"C",184.315,0.19881365244886,0.047516897470656
"5033",6000037050,"C",600.328,0.28888040837792,0.059151304222527
"5034",6000037060,"C",368.375,0.17116181250011,0.038328418300519
"5035",6000037070,"C",537.643,0.19910451393109,0.042244349166469
"5036",6000037080,"C",86.4377,0.17876032849427,0.0463910910623
"5037",6000037090,"C",835.608,0.25628608085298,0.050668182789286
"5038",6000037100,"C",99.7028,0.17132669713487,0.043947952708572
"5039",6000037110,"C",185.218,0.19853148375968,0.047428800564015
"5040",6000037120,"C",41.7492,0.15286424221877,0.042808115314002
"5041",6000037130,"C",220.341,0.18278912401877,0.043083384678455
"5042",6000037140,"C",221.902,0.16271788718667,0.038615593796517
"5043",6000037150,"C",251.687,0.15754994158189,0.036981048213631
"5044",6000037160,"C",917.323,0.19741438584815,0.039297061106152
"5045",6000037180,"C",104.128,0.16543119058384,0.042339590861605
"5046",6000037190,"C",181.962,0.16122276136412,0.039079504761669
"5047",6000037200,"C",2115.88,0.26426057054656,0.045990817603142
"5048",6000037210,"C",2.08079,0,0
"5049",6000037220,"C",363.146,0.25675995703544,0.056165435829608
"5050",6000037230,"C",95.9941,0.18892921103655,0.048390462917232
"5051",6000037240,"C",104.535,0.18974615447663,0.048180535902848
"5052",6000037250,"C",3.9243,0.14800986102431,0.050400264438973
"5053",6000037260,"C",295.984,0.22169544389429,0.050025230339002
"5054",6000037270,"C",55.3347,0.18367062592853,0.049670416414448
"5055",6000037280,"C",2064.66,0.30785900038534,0.053213247064785
"5056",6000037290,"C",102.771,0.20463426315682,0.051852603834994
"5057",6000037300,"C",20.9229,0.18078026805758,0.053393778317182
"5058",6000037310,"C",8517.58,0.5255625434132,0.070345788576005
"5059",6000037320,"C",43.3305,0.19413825069647,0.053574519494561
"5060",6000037330,"C",66.0781,0.20057581818007,0.05312093113869
"5061",6000037340,"C",106.213,0.22084695320013,0.055577237432011
"5062",6000037350,"C",22.9367,0.19610702327694,0.057277492758257
"5063",6000037360,"C",856.034,0.30704549382234,0.059922928267979
"5064",6000037370,"C",225.758,0.24196842853125,0.05600752073678
"5065",6000037380,"C",1358.77,0.32372182769968,0.059222543248639
"5066",6000037390,"C",91.4228,0.24794717652358,0.063042045318568
"5067",6000037400,"C",137.71,0.2735322857465,0.066426941459772
"5068",6000037410,"C",85.5363,0.26292411022648,0.067153369859072
"5069",6000037420,"C",130.499,0.28542052278075,0.069602507338472
"5070",6000037430,"C",4.47201,0.21832776045505,0.072725906689481
"5071",6000037440,"C",452.545,0.34039427029993,0.071687340332051
"5072",6000037450,"C",88.682,0.28446162267109,0.072199323972444
"5073",6000037460,"C",267.789,0.35246063204146,0.078899926867739
"5074",6000037470,"C",2.20927,0.22616272611399,0.079410229916864
"5075",6000037480,"C",101.152,0.30698779014305,0.07669868586863
"5076",6000037500,"C",647.023,0.39982772660562,0.080154521517657
"5077",6000037510,"C",2.72103,0.24697397894194,0.085213782212989
"5078",6000037520,"C",239.21,0.37291893824606,0.084445877210075
"5079",6000037530,"C",76.4737,0.333646438815,0.085584157389512
"5080",6000037540,"C",419.67,0.39972100154949,0.084588023925764
"5081",6000037550,"C",15.7824,0.32986051738233,0.098127103154528
"5082",6000037560,"C",492.766,0.4279977913278,0.08868351703153
"5083",6000037570,"C",17.4038,0.34128738343163,0.10059963714184
"5084",6000037580,"C",143.631,0.41769486321707,0.09989172280083
"5085",6000037590,"C",23.1512,0.35681945489671,0.102455620917347
"5086",6000037630,"C",204.535,0.48679130175406,0.111784047186816
"5087",6000037640,"C",102.132,0.44748174763783,0.110884106169333
"5088",6000037650,"C",184.272,0.43198558491576,0.100476357209165
"5089",6000037660,"C",192.101,0.44156647639573,0.102201802135282
"5090",6000037670,"C",125.657,0.45236709666237,0.109650904871668
"5091",6000037680,"C",727.968,0.45400200212864,0.089422101259916
"5092",6000037690,"C",202.771,0.42681415582872,0.09823248561822
"5093",6000037700,"C",401.204,0.43102927858843,0.091587176566873
"5094",6000037710,"C",132.953,0.40089035326969,0.096734185079198
"5095",6000037720,"C",236.013,0.41278287788088,0.093429971766631
"5096",6000037730,"C",14.8899,0.30425940705082,0.091110494717766
"5097",6000037740,"C",166.846,0.42475648187031,0.099909385104632
"5098",6000037750,"C",32.5625,0.32246073034572,0.089904718795352
"5099",6000037760,"C",421.045,0.54185770164347,0.114270605080041
"5100",6000037770,"C",403.538,0.57002119170091,0.120854304057175
"5101",6000037780,"C",220.425,0.64979587053129,0.148100138298617
"5102",6000037790,"C",4.93385,0.41096019596619,0.134370822112064
"5103",6000037800,"C",125.531,0.69964068083687,0.169827026058543
"5104",6000037810,"C",54.1401,0.57295163356068,0.151330169118064
"5105",6000037820,"C",165.387,0.74472435793207,0.175649399167689
"5106",6000037830,"C",29.07,0.55937300786929,0.156791247571621
"5107",6000037840,"C",553.387,0.88369042785677,0.181920253549362
"5108",6000037850,"C",97.0099,0.75305533349233,0.188044098160346
"5109",6000037860,"C",365.113,1.12129533364706,0.245253600909223
"5110",6000037870,"C",314.303,1.13820870621523,0.253465346576343
"5111",6000037880,"C",260.341,1.30409366454772,0.298700495806543
"5112",6000037900,"C",387.654,1.24927020520433,0.272937766959832
"5113",6000037950,"C",472.818,1.8263225385642,0.40047359913345
"5114",6000037960,"C",494.754,2.02243108845102,0.445007978486631
"5115",6000037970,"C",235.012,1.57967618365011,0.369989019397575
"5116",6000037980,"C",346.117,1.6100344921285,0.362055346459811
"5117",6000037990,"C",490.916,2.60716750425852,0.587563021582727
"5118",6000038000,"C",485.731,2.60181795829598,0.586896225098107
"5119",6000038010,"C",314.988,2.00838097200764,0.463718332081877
"5120",6000038020,"C",276.886,2.23272430372659,0.526857986385777
"5121",6000038030,"C",337.65,3.47197571233393,0.835307704698691
"5122",6000038040,"C",450.229,3.36546430899495,0.784769609021351
"5123",6000038080,"C",304.607,3.99378009592937,0.983692429490055
"5124",6000038090,"C",316.086,4.64952691612864,1.15895021913735
"5125",6000038100,"C",324.924,4.58133340227835,1.13736400444205
"5126",6000038110,"C",492.215,5.28173386772715,1.28235031002339
"5127",6000038120,"C",501.43,3.90351737708572,0.9148222355677
"5128",6000038130,"C",492.971,3.02987033221807,0.692683540806328
"5129",6000038140,"C",467.529,3.13688564924195,0.723538999155337
"5130",6000038160,"C",292.165,5.48529710011486,1.40067029836349
"5131",6000038170,"C",493.366,6.82058627861419,1.70541637047655
"5132",6000038180,"C",494.701,7.88257801762831,2.00459925871891
"5133",6000038190,"C",293.76,5.62205703410537,1.4386161856042
"5134",6000038200,"C",194.22,7.67636853988814,2.09974011511753
"5135",6000038210,"C",310.389,9.92940911505694,2.69159488954235
"5136",6000038250,"C",356.609,6.87969165560491,1.76980866234563
"5137",6000038270,"C",395.379,6.91791282535344,1.76538006859307
"5138",6000038280,"C",494.698,6.85809645414292,1.71550891547887
"5139",6000038290,"C",458.051,5.56575583746143,1.36817297349315
"5140",6000038300,"C",443.329,6.75709008798342,1.7031339603053
"5141",6000038310,"C",346.352,6.68951027381487,1.71974974780968
"5142",6000038320,"C",187.726,7.98944083835111,2.20025082282648
"5143",6000038330,"C",387.519,8.19151546993173,2.13469561390492
"5144",6000038340,"C",195.271,7.64071186943583,2.08809304499595
"5145",6000038350,"C",103.557,6.01076818762513,1.68940947244397
"5146",6000038360,"C",192.942,7.33861105998522,1.99922321839003
"5147",6000038370,"C",254.172,8.15512558158486,2.19729129493702
"5148",6000038380,"C",318.961,7.69004327208528,2.02145825060598
"5149",6000038390,"C",403.241,9.08510543157842,2.3885338451834
"5150",6000038400,"C",248.367,8.53840932609053,2.31618303946071
"5151",6000038420,"C",455.409,4.89344511015239,1.1862860760949
"5152",6000038440,"C",390.612,4.18379635153751,1.01156231022948
"5153",6000038460,"C",337.648,5.37047703435755,1.35103376178277
"5154",6000038470,"C",224.074,5.61382012130493,1.47019035634902
"5155",6000038480,"C",492.283,7.66698152388145,1.94412730161312
"5156",6000038490,"C",491.532,9.25464583805276,2.40052780272266
"5157",6000038500,"C",163.022,9.49380658247731,2.69016196532705
"5158",6000038530,"C",209.6,9.56298690145772,2.66046178907769
"5159",6000038540,"C",116.437,10.3829349525514,3.04394068269089
"5160",6000038550,"C",166.192,7.77625071806165,2.15633220786257
"5161",6000038560,"C",495.475,10.7427105083742,2.83555010528428
"5162",6000038570,"C",499.496,11.0551844068158,2.92643898534559
"5163",6000038580,"C",480.759,8.02402553482411,2.04970679027518
"5164",6000038600,"C",227.99,5.63115276739786,1.47300106944425
"5165",6000038610,"C",300.033,7.53342079001332,1.98567924296746
"5166",6000038620,"C",73.6904,8.58183737371803,2.55670644428473
"5167",6000038640,"C",92.7954,5.81419144221218,1.64391442713557
"5168",6000038650,"C",138.21,6.31787723927908,1.74253107029794
"5169",6000038680,"C",365.85,15.5237604878548,4.3780374906817
"5170",6000038690,"C",220.415,18.0369226105944,5.35615444065974
"5171",6000038700,"C",339.613,18.8943406374379,5.48065919005425
"5172",6000038710,"C",500.611,16.8537612963081,4.6977076447051
"5173",6000038740,"C",501.47,10.3965537122974,2.73074003425037
"5174",6000038750,"C",430.41,10.4364277894357,2.7748865859823
"5175",6000038760,"C",225.893,7.81157884503891,2.11493607981759
"5176",6000038770,"C",61.3112,7.35238293035605,2.19127289582026
"5177",6000038780,"C",164.614,7.65872004835966,2.1221169809579
"5178",6000038790,"C",490.69,10.5391731592852,2.7774291320647
"5179",6000038850,"C",455.487,11.1961930271063,2.98912530198626
"5180",6000038860,"C",116.77,8.1944945069883,2.3476149218762
"5181",6000038870,"C",327.875,8.85001618518397,2.35798429960756
"5182",6000038880,"C",491.367,9.60559103609094,2.50284493784634
"5183",6000038890,"C",236.524,8.16526628904263,2.21293708976484
"5184",6000038900,"C",455.202,7.55321940794317,1.92435831951633
"5185",6000038910,"C",240.155,7.55643804216061,2.02871586805721
"5186",6000038920,"C",324.342,7.08931432344234,1.84434024539032
"5187",6000038930,"C",318.833,7.77323971588954,2.04583336121225
"5188",6000038940,"C",166.287,8.47539230891106,2.37050600049246
"5189",6000038950,"C",500.839,8.17444518730697,2.08577303194143
"5190",6000038960,"C",225.68,6.32516207819106,1.67558232636914
"5191",6000038990,"C",212.664,10.2264945294611,2.86225596250476
"5192",6000039040,"C",498.348,13.0535569442855,3.52701226946659
"5193",6000039050,"C",258.792,10.8489962081632,3.01129618348248
"5194",6000039060,"C",186.243,10.1549660025063,2.86860795561505
"5195",6000039070,"C",470.315,11.9868295562661,3.21896849360093
"5196",6000039080,"C",468.418,11.5911458429019,3.10100999935298
"5197",6000039090,"C",494.4,10.8891265117126,2.87941419107335
"5198",6000039100,"C",346.663,10.2631987666829,2.76900929176742
"5199",6000039110,"C",423.176,10.3061341141823,2.73972209137731
"5200",6000039120,"C",432.37,11.2022196399541,3.00270679649029
"5201",6000039130,"C",201.675,7.44713228882114,2.02461254335457
"5202",6000039140,"C",255.195,8.89427778436772,2.41823044654256
"5203",6000039150,"C",100.554,7.92919216850295,2.29077405936181
"5204",6000039160,"C",102.338,7.26523328629434,2.0792648070833
"5205",6000039170,"C",345.556,7.90492421665681,2.07082228479704
"5206",6000039180,"C",140.382,6.97524645075999,1.93958040321723
"5207",6000039190,"C",482.464,9.30737094105803,2.41942017548006
"5208",6000039200,"C",501.589,9.70361294883234,2.52740964418503
"5209",6000039210,"C",108.402,8.54684198452016,2.47237516142292
"5210",6000039260,"C",456.561,3.53416445456703,0.827120872384199
"5211",6000039270,"C",145.096,3.30035248103858,0.855827766974298
"5212",6000039280,"C",395.216,3.88709729831809,0.931638821760168
"5213",6000039290,"C",278.814,3.64602330271025,0.897563993876718
"5214",6000039300,"C",219.508,3.26929079273427,0.815050153485599
"5215",6000039310,"C",494.367,3.71538255560963,0.86732417653643
"5216",6000039320,"C",486.951,3.1418747871487,0.721833007477084
"5217",6000039330,"C",306.451,3.69984352791779,0.903983574440482
"5218",6000039340,"C",361.027,3.78773817264188,0.913277714798017
"5219",6000039350,"C",355.409,3.86925631644301,0.936333212115361
"5220",6000039360,"C",278.567,3.80983855286702,0.941914932230842
"5221",6000039370,"C",225.179,3.81972522268974,0.963436692753376
"5222",6000039380,"C",165.058,3.76035718722069,0.97438359721408
"5223",6000039390,"C",326.951,3.90939654450313,0.954520656203628
"5224",6000039400,"C",224.966,3.89962347625755,0.985562452891697
"5225",6000039410,"C",116.77,3.71792351789687,0.992754252207919
"5226",6000039420,"C",491.962,3.88246660745755,0.911038369350147
"5227",6000039440,"C",144.586,3.57282646912314,0.932873627421794
"5228",6000039450,"C",459.943,4.00627318920458,0.949390500204764
"5229",6000039460,"C",132.617,3.50765591534366,0.92162956947133
"5230",6000039470,"C",175.57,3.54722985582527,0.909390244230925
"5231",6000039510,"C",128.76,3.76991528689254,0.999083717950057
"5232",6000039520,"C",254.993,3.99666888106297,1.000831494666
"5233",6000039530,"C",168.99,3.92250823428774,1.01800000689487
"5234",6000039540,"C",308.075,4.11930566183701,1.0166608163209
"5235",6000039550,"C",269,4.16282733549193,1.04141504853169
"5236",6000039560,"C",234.755,3.80579819964341,0.955916362071804
"5237",6000039570,"C",125.659,3.53137583697472,0.932884152163913
"5238",6000039580,"C",115.28,3.63931191132454,0.971187690035111
"5239",6000039590,"C",187.095,3.88210308704848,0.99737198399313
"5240",6000039600,"C",105.819,3.75811428366067,1.01311667850061
"5241",6000039610,"C",187.365,3.90213169924329,1.0028494607081
"5242",6000039620,"C",448.793,3.75617438371504,0.886161429978894
"5243",6000039630,"C",227.064,3.50773830948545,0.877202939476827
"5244",6000039640,"C",278.124,3.57605717094279,0.878932001072377
"5245",6000039650,"C",138.796,3.68868317720286,0.969260898382109
"5246",6000039660,"C",142.345,3.90865623522274,1.0297828282519
"5247",6000039670,"C",103.199,3.95237182173929,1.0721680917123
"5248",6000039680,"C",221.278,4.10439890335841,1.04385556726689
"5249",6000039690,"C",318.892,4.2009112810243,1.03552607399406
"5250",6000039700,"C",282.706,4.31138955813876,1.07739203448953
"5251",6000039710,"C",316.613,4.48492532333308,1.11363209746456
"5252",6000039740,"C",217.598,3.00398045301249,0.744053248028926
"5253",6000039820,"C",856.438,2.80302711838735,0.599762609211314
"5254",6000039860,"C",1028.26,3.37001909941362,0.72238573564632
"5255",6000039870,"C",285.445,3.28961063898517,0.800249236559231
"5256",6000039880,"C",751.86,3.28645810578065,0.725721571832491
"5257",6000039890,"C",482.565,2.80799709807272,0.638525245982622
"5258",6000039920,"C",256.529,2.67720510670382,0.646195240208095
"5259",6000039940,"C",440.553,2.69059218568509,0.615084488420244
"5260",6000039950,"C",114.591,2.42923096231637,0.629189027160133
"5261",6000039960,"C",320.238,2.63500524275488,0.621180360763673
"5262",6000039970,"C",156.091,2.5794113238604,0.651552698225103
"5263",6000039980,"C",382.339,2.82978278987521,0.659481960817848
"5264",6000039990,"C",257.958,2.75267758435745,0.665619270340372
"5265",6000040000,"C",300,3.05125427666145,0.733589675898614
"5266",6000040010,"C",179.007,2.91951399737418,0.734990677228907
"5267",6000040240,"C",489.203,0.40509859827475,0.084102046177751
"5268",6000040250,"C",355.201,0.25007876526345,0.054917137460237
"5269",6000040310,"C",145.34,0.1438281326142,0.035934372561857
"5270",6000040320,"C",173.817,0.10903944556509,0.02732666392481
"5271",6000040330,"C",134.133,0.14275432709705,0.035967714665878
"5272",6000040350,"C",134.859,0.13413549270498,0.03392189545146
"5273",6000040360,"C",361.654,0.19030629209301,0.042386452747915
"5274",6000040370,"C",248.725,0.19181774046947,0.044495752723503
"5275",6000040380,"C",430.385,0.15137121521942,0.033638769857658
"5276",6000040390,"C",171.155,0.22009927372888,0.052732213312214
"5277",6000040400,"C",171.415,0.1425764498997,0.035061421124606
"5278",6000040410,"C",478.88,0.26463378079506,0.055944135885691
"5279",6000040420,"C",489.63,0.34219348140027,0.071362653847339
"5280",6000040430,"C",405.459,0.2323974082569,0.050458358364803
"5281",6000040460,"C",151612,0.0964778145065,0.011181390671398
"5282",6000040470,"B",145748,0.13552305085987,0.022200286767134
"5283",6000040480,"B",129714,0.10580650101212,0.026823235904764
"5284",6000040490,"C",47341.9,0.02136638909834,0.004366951006774
"5285",6000040500,"C",24818.4,0.04794863468666,0.008289961140779
"5286",6000040510,"C",23386.7,0.23793226157147,0.02806995841536
"5287",6000040540,"C",15926.2,0.00389562873329,0.001198828520505
"5288",6000040550,"C",14744.2,0.0442333897721,0.008169028104742
"5289",6000040560,"C",14419.6,0.00604844199664,0.001718074898223
"5290",6000040580,"C",13083.5,0.26597224253748,0.034408015508327
"5291",6000040590,"C",14161.2,0.06130386781257,0.010529628561486
"5292",6000040600,"C",12706.2,0.24484535380736,0.032212149002047
"5293",6000040610,"C",11701.6,0.09758528986433,0.01543531931622
"5294",6000040620,"C",11522.3,0.05786919122913,0.010286282941489
"5295",6000040630,"C",10921.9,0.00039992068367,0.000178848653752
"5296",6000040640,"C",10655,0.35124652247078,0.045829516015654
"5297",6000040650,"C",10549,0.1784604577454,0.025473072953914
"5298",6000040660,"C",9174.78,0.19653711659908,0.028244042541189
"5299",6000040680,"C",8488.11,0.05172763358616,0.00971064868352
"5300",6000040710,"C",6722.45,0.00651580909178,0.001877832246771
"5301",6000040730,"C",6441.41,0.01671004365123,0.004038294323156
"5302",6000040740,"C",5859.98,0.00984863440722,0.002646555978419
"5303",6000040750,"C",5847.84,0.25446838956532,0.038047278548295
"5304",6000040760,"C",5741.91,0.19566721758931,0.030286795965549
"5305",6000040770,"C",5685.45,0.01593172600676,0.00391525039913
"5306",6000040780,"C",5458.63,0.04706206178457,0.009391308131382
"5307",6000040790,"C",5247.32,0.05814335830954,0.011182779292035
"5308",6000040830,"C",4484.27,0.20748530889711,0.033096299899537
"5309",6000040840,"C",4363.45,0.11129654315683,0.019476394589772
"5310",6000040850,"C",4187.62,0.00164786543697,0.000607012368656
"5311",6000040860,"C",4096.22,0.2508222409406,0.039740635278371
"5312",6000040880,"C",3880.37,0.02226336256992,0.00526561958191
"5313",6000040890,"C",3803.13,0.07583288242959,0.014381522785862
"5314",6000040900,"C",3770.36,0.3091899794868,0.048756857896853
"5315",6000040910,"C",3733.12,0.37044018653365,0.057868716291257
"5316",6000040920,"C",3686.44,0.04648239082964,0.009642823569259
"5317",6000040940,"C",3602.92,0.16518611383204,0.027981831195813
"5318",6000040950,"C",3517.3,0.04691444594892,0.009758688906973
"5319",6000040970,"C",3294.57,0.00025362676927,0.000122307109898
"5320",6000040990,"C",3184.83,0.03992487682315,0.008624054695089
"5321",6000041000,"C",3043.27,0.04985984639849,0.010400941611423
"5322",6000041020,"C",2948.48,0.08314501702911,0.015975609554146
"5323",6000041040,"C",2804.82,0.01035379729393,0.00286356427024
"5324",6000041050,"C",2793.39,0.03258605427502,0.007376814490204
"5325",6000041070,"C",2766.37,0.16417143887665,0.02885535772874
"5326",6000041090,"C",2698.51,0.2394143650818,0.040559831493124
